Mean,Variance,Median,Mode,Skewness,Kurtosis,Energy,EntropyFOS,MinimalGrayLevel,MaximalGrayLevel,CoefficientOfVariation,10Percentile,25Percentile,75Percentile,90Percentile,HistogramWidth,ASM,Contrast,Correlation,SumOfSquaresVariance,InverseDifferenceMoment,SumAverage,SumVariance,SumEntropy,EntropyGLCM,DifferenceVariance,DifferenceEntropy,Information1,Information2,MaximalCorrelationCoefficient,Target
148.60343930452441,12571.146864134105,195.5,255.0,-0.33680513067914686,1.3019783619075098,0.21347469219778029,2.9996313589624277,0.0,255.0,0.0940902277871025,0.0,3.0,255.0,255.0,255.0,0.24302930117160562,6246.091511041542,0.5305646719337155,6646.215044935054,0.5192432729469169,406.82331696457265,20338.76866869867,5.2478138910006455,6.616490796787741,0.001008381654693352,4.640255079380997,-0.39961933649873754,0.9813173254237031,2.742732641531636,2
121.72721619392094,11251.302150771362,116.0,0.0,0.05069778922945525,1.2954773854661685,0.10372720864477827,3.946630756970151,0.0,255.0,0.0884792238829403,0.0,0.0,242.0,255.0,255.0,0.028879317466601682,9552.067741490206,0.37890242730165974,7679.481973168952,0.2033760100254282,344.94841627824394,21165.86015118564,7.818770181637495,10.596177646447067,0.00014458043991716238,6.801498681035394,-0.32925620406840894,0.9921836141236733,2.519088231848704,3
143.8640522875817,11352.825676504235,164.0,255.0,-0.2776402675041714,1.3602302654312275,0.12050763176729973,3.762716898900304,0.0,255.0,0.08901631972152593,0.0,11.0,255.0,255.0,255.0,0.06822163246774848,8920.935065314992,0.38041619976919666,7183.97600499086,0.2924443297673154,371.9109971454502,19814.968954648444,7.1280903731310215,9.508377780958652,0.00030259910720110847,6.287274981721958,-0.3221889924305855,0.9867084760634958,2.360545253871893,4
140.04980011422043,11348.498484124244,160.0,255.0,-0.21516434311683996,1.3288010746974275,0.11166388021238795,3.847827221787212,0.0,255.0,0.09031866257829202,0.0,9.0,255.0,255.0,255.0,0.04932567797718395,10954.92443439009,0.2916038783203262,7670.1860908959225,0.24994197227150167,361.2216053495198,19725.819929193593,7.418321321118695,9.860110581105566,0.00022477453870799126,6.587998213271446,-0.3014265613112604,0.9837117148942699,2.0202335359797585,5
115.2418300653595,11913.709307211366,104.0,0.0,0.16572875992237734,1.2782830979981028,0.15797219171741242,3.439140992275388,0.0,255.0,0.08849251197591831,0.0,0.0,250.0,255.0,255.0,0.09091191230859047,8733.674799233671,0.4270438014326525,7584.307245983097,0.33604515536140445,365.7788162853397,21603.554184698725,6.808864294363523,8.883042271428138,0.0004057344773916174,5.991612872721705,-0.3817273558633562,0.9922594980939474,2.4132725571699636,1
142.85992766038453,12779.913361651217,175.0,255.0,-0.24737545531205862,1.2434433009727859,0.20627384025439882,3.0170389571376837,0.0,255.0,0.09259949078772581,0.0,0.0,255.0,255.0,255.0,0.23596956116384082,7122.767603553642,0.4782930451082036,6819.160360038901,0.5110084459166426,403.6893316077976,20153.87383660193,5.308359159979607,6.7152424393110195,0.0009809545551377704,4.728077973498633,-0.4063602793932666,0.9835285630889924,2.6472537425661926,2
85.54390507011867,10343.750042592234,20.0,0.0,0.6796036593251223,1.78257875143657,0.1977469832511678,3.304367300525265,0.0,255.0,0.052278837999432656,0.0,0.0,178.0,255.0,255.0,0.06221197639084479,9068.472260737857,0.45505729352969826,8305.152190522986,0.28269634882890593,332.8389995432931,24152.136501354104,7.171586151154221,9.323047512526056,0.0002956448222089271,6.273344571447496,-0.4139122479069093,0.9960480091278502,2.664869669462394,3
110.60620597753666,11937.106255482038,82.0,0.0,0.25070493992435383,1.3041931919411074,0.16424231667259534,3.393803079945005,0.0,255.0,0.08187049775467845,0.0,0.0,246.0,255.0,255.0,0.10850564368172301,8436.134706185454,0.4679356124224861,7906.8750977155305,0.3609197042590606,362.86508949739994,23191.36568467666,6.589340429309274,8.559534684006815,0.00047735288322322324,5.791488590704626,-0.4122578095103296,0.994000881204589,2.86422411888438,4
135.7482073735643,10980.849208174106,156.0,255.0,-0.16083985393911707,1.3449922481580727,0.09974072012837598,3.9807929611606285,0.0,255.0,0.09200855199822777,0.0,8.0,253.0,255.0,255.0,0.05102517747521693,10201.050937403275,0.3402151909388218,7640.67062113437,0.2542762045446864,353.0134537412255,20361.63154713419,7.43155211740128,10.04765537610859,0.00023141322153612717,6.5625155762350085,-0.3307127554994878,0.9901895151243445,2.440496134800186,5
144.1684370835713,11896.112631799257,176.0,255.0,-0.2911676431732447,1.3208306793902367,0.1417919529803251,3.549892999268129,0.0,255.0,0.09202082945333798,0.0,5.0,255.0,255.0,255.0,0.10421093851750099,9085.98786044128,0.3607635489316092,7108.600700206736,0.35472138381032803,385.17006867077487,19348.414940385643,6.605777010451472,8.68473767190366,0.00045081984312499255,5.901688784685621,-0.3412294068664815,0.985728611573552,2.3347346729581098,1
150.7751507075322,12381.151716238182,202.0,255.0,-0.36361964433808114,1.323883386837956,0.21047574944417996,3.0643026392901693,0.0,255.0,0.09426401059363611,0.0,8.0,255.0,255.0,255.0,0.2660662752763333,6706.798114091697,0.5464384506057625,7390.598302794879,0.5405260526766957,398.08436410740984,22855.595097087833,5.0889004296412725,6.479884612415855,0.00109760454893195,4.509292611713059,-0.43243300435229204,0.9857917383441037,3.136504172746668,2
137.7931086997906,12574.617830659514,160.0,255.0,-0.171554428065575,1.2282831388669053,0.17909764301857461,3.22349683672047,0.0,255.0,0.09179784649631569,0.0,0.0,255.0,255.0,255.0,0.19506546490302554,7926.425494795609,0.4541102006654714,7266.27494151497,0.46828774709742277,392.90013910213287,21138.67427126433,5.676707183105124,7.2939035404533,0.0008195466360577941,5.053589267086261,-0.40441766159579245,0.9872893303880328,2.6175859709175158,3
159.37884383526873,12017.98461113159,229.0,255.0,-0.5178659398412923,1.4659901342153374,0.23543595262129388,2.93707001627631,0.0,255.0,0.09494827284644194,0.0,17.0,255.0,255.0,255.0,0.32744055785736575,6241.25761416679,0.5162073291573456,6404.987907199775,0.5935390049541038,414.312868798156,19378.69401463231,4.542719486176467,5.789655558547765,0.0013346622974004635,4.076739476027123,-0.4837033235218259,0.9873324800213128,2.7210552464883375,4
158.4554349895298,10867.608031565214,206.0,255.0,-0.5120382854654421,1.5494613263772425,0.14212861865132462,3.6686872525259413,0.0,255.0,0.09057878068591148,0.0,40.0,255.0,255.0,255.0,0.10332315302414499,9501.796843051468,0.3448854912598086,7161.109362987418,0.3466046982064411,382.46514673250243,19142.640608898226,6.678399950418263,8.849942206943197,0.0004386646747618714,5.980346057218948,-0.3246954900460812,0.982820348752039,2.25644595744565,5
156.1432070562853,11689.981505102001,210.0,255.0,-0.48262895381325066,1.4637236156966447,0.1799353694653229,3.301068714638456,0.0,255.0,0.09280824327481438,0.0,16.0,255.0,255.0,255.0,0.1954063119843124,6915.981421913858,0.4684109807339488,6471.326009284987,0.47064248966975575,404.17017414177155,18969.322615226098,5.67103307908669,7.367049763853349,0.0008150799121648795,5.028322890145307,-0.39526426648354834,0.9864179587319821,2.7375838896476026,1
173.12469065296023,11024.301121835939,254.0,255.0,-0.7607087715813982,1.8044137067152715,0.2681151182731971,2.8596439254822146,0.0,255.0,0.09205721835747128,0.0,63.75,255.0,255.0,255.0,0.3243786892948043,6286.1936955613455,0.5094604312621664,6370.857201062063,0.5910996155573071,415.8764375410245,19197.23510868691,4.594071888018399,5.8631698037720295,0.0013209905433171887,4.114676043153334,-0.4485789260200001,0.9828584472421198,2.7198372810863667,2
164.8337077225712,11543.801926436621,235.0,255.0,-0.622591524964148,1.608948170865531,0.24365374930156444,2.914378173862308,0.0,255.0,0.09300106106062399,0.0,32.0,255.0,255.0,255.0,0.3331352085388722,5322.377623767928,0.5372044759123239,5718.471158648705,0.5992909355413808,422.040461530529,17551.507010826892,4.515537683109066,5.760110340204686,0.0013641714725622714,3.9980183985703106,-0.4777074709240742,0.9861809313480919,2.4653760278731327,3
134.12394187448442,12306.38403712031,155.0,255.0,-0.11609398229179217,1.2326430060912532,0.15890186726965105,3.3924744648499257,0.0,255.0,0.09282384206720953,0.0,1.0,255.0,255.0,255.0,0.18546794982494694,7706.597230223855,0.4995722925949005,7680.9116510841795,0.4587534471091989,380.7914572401951,23017.049374112867,5.8099539328146745,7.586359932114154,0.0007828348162803142,5.136634171225393,-0.44309490984479394,0.9932322262302425,3.2109634663387374,4
163.60682784440638,11257.45819542951,229.0,255.0,-0.5966913209985006,1.5940843775070883,0.1871419321491124,3.313008200016465,0.0,255.0,0.09249458686903413,0.0,37.0,255.0,255.0,255.0,0.1829605512969044,8268.083546151194,0.4011100300002628,6810.569038019974,0.4542068406228672,400.5312484497614,18974.19260592867,5.799892028027722,7.575033724101386,0.0007614850783401005,5.185739330864091,-0.36521950850878665,0.9825509544128184,2.595529623126587,5
160.8051272288851,8640.200190519912,168.0,255.0,-0.3604540544409299,1.5957231988279226,0.13657518130918284,3.89184876782454,0.0,255.0,0.08060365748392304,26.0,77.0,255.0,255.0,229.0,0.1221163094123405,4365.223901086591,0.6897899470431762,7032.791846659521,0.3887487371131243,347.8938241340637,23765.943485551466,6.535508705031119,9.07514882901784,0.0005362814817864326,5.374760517470774,-0.39054650507895944,0.9937836238502469,3.196340306752826,1
135.9602005203376,9397.819184105847,139.0,255.0,-0.051706765495112196,1.3724860510731673,0.04516220507622995,4.590797690885307,0.0,255.0,0.0867152745982308,16.0,30.0,243.0,255.0,239.0,0.0203667866117301,6745.918085389914,0.6049768384570091,8535.61926217693,0.20119860890554922,293.33349442876954,27396.558963317817,8.025518660525258,11.390199562012784,0.0001317614747622601,6.536207254861311,-0.3113619184617267,0.9923512240929754,4.267127427492279,2
143.576318294308,10073.411853480506,158.0,255.0,-0.14116400012124486,1.3241298990057222,0.08685636202972742,4.181300444777192,0.0,255.0,0.08754789953737696,17.0,32.0,255.0,255.0,238.0,0.04992895243699321,7219.3204861939075,0.6025284812461505,9077.914634610974,0.2735655523442188,310.47509775113485,29092.33805224999,7.468866998080997,10.274444608243684,0.000250359666044923,6.234595129219461,-0.3137671599865537,0.988290454006917,3.991147220271257,3
126.25034583412653,9303.956329379485,107.0,255.0,0.1384926966244125,1.3981838230228014,0.045985025872020954,4.551540425537603,0.0,255.0,0.08193308592104077,17.0,27.0,234.0,255.0,238.0,0.023377281342587708,6072.878924138936,0.6497826639982999,8666.550586314766,0.21983518912899774,272.5651505985635,28593.323421120134,7.917920210048254,11.20899487199359,0.00015700409458072463,6.354531922602953,-0.32169024911549465,0.9930552741628833,4.343359701200875,4
146.14825813820676,9196.4441890436,160.0,255.0,-0.21399934130750614,1.4409151253290517,0.05992362375953903,4.479655769423505,0.0,255.0,0.08654985561792836,18.0,42.0,251.0,255.0,237.0,0.028864058079496602,7964.992070500364,0.5053665084351913,8049.089699492531,0.21626407461854374,315.95906777647576,24231.366727469744,7.872957536950359,11.110937069239782,0.0001576053778161621,6.531220113283965,-0.3079313635803288,0.9904560420745097,3.440866773003348,5
79.36127926898915,9802.511659001684,6.5,0.0,0.7738376954723079,1.9442231207357743,0.23347869427422155,3.196955051384028,0.0,255.0,0.03212536113682113,0.0,0.0,160.0,255.0,255.0,0.03764443511506135,7994.959467498873,0.4579568875628297,7362.776287148056,0.2366912368353998,329.5097185647787,21456.145681093378,7.531192011874039,9.983357984166195,0.0002028636014837187,6.424377470445697,-0.43835648380770537,0.9981342137103346,2.3703064125221904,1
153.07854559299446,9091.409335461292,160.0,255.0,-0.2667223026697203,1.4929510136471222,0.10709600945947685,4.114278429841545,0.0,255.0,0.08263150522938073,20.0,61.0,255.0,255.0,235.0,0.08619247325364954,5529.493298894615,0.6435178481984812,7751.941567043197,0.33629974525144113,330.94169638837457,25478.272969278154,7.003288646856206,9.770655263478526,0.0003946282873706669,5.770082612333699,-0.36950995048387636,0.9939678844075409,3.4224356727962038,2
115.4816422361825,11122.115352380304,105.0,0.0,0.14939246900972017,1.3246114713054595,0.1133417039908917,3.884275365628796,0.0,255.0,0.08873229170921024,0.0,0.0,234.25,255.0,255.0,0.02854680100575944,8284.856256414678,0.44885960399276303,7507.291318253136,0.20989796302694974,340.25690047727176,21744.309016597897,7.84688396501771,10.681107799564188,0.00015135911654824932,6.646560264522722,-0.34423587798723093,0.9939823073909653,2.611769496890467,3
146.09363538295577,8630.710177050087,155.0,255.0,-0.19587487206537688,1.5073025194005945,0.05320729824603113,4.585074586051396,0.0,255.0,0.08521863095099089,19.0,54.0,248.0,255.0,236.0,0.023249506165229576,5667.929921284596,0.6195376854502079,7444.550771204536,0.2063435249957193,315.78868979598246,24110.273163533537,8.01030774968834,11.319253884991047,0.00014384574190342794,6.406016448234727,-0.31879658031426994,0.9929460496267899,3.5508795991378266,4
74.01667618503713,9189.54904256258,6.0,0.0,0.8829206971193014,2.1626173943973552,0.22370163868219095,3.28180112772921,0.0,255.0,0.033093754935166295,0.0,0.0,152.0,253.0,253.0,0.02455289276657016,10918.233541573392,0.3444041954424424,8239.232528304885,0.18901128662664438,307.3979679026265,22038.696571646153,7.779593602994392,10.24310711288954,0.00013762314030390442,6.804832072556689,-0.41280856588738274,0.9975097309402565,2.9513183847630278,5
156.62272986864647,11016.329257692243,203.0,255.0,-0.4814555102725457,1.511791189224835,0.13592487847633875,3.6987702752632114,0.0,255.0,0.09096896000168112,0.0,31.0,255.0,255.0,255.0,0.09293516855287486,9648.913869508113,0.34568647992962,7351.005195084181,0.3315022924290588,378.85272192361333,19755.10691082856,6.817340740145416,9.054613511636795,0.00039765631465212323,6.089134855312366,-0.31562120990010484,0.9824274105170218,2.260558060826559,1
152.65760517799353,11548.367992327801,196.0,255.0,-0.40804159401219753,1.4214069304490995,0.16678023568247893,3.427775022292111,0.0,255.0,0.091708500101757,0.0,18.0,255.0,255.0,255.0,0.1497257556273145,7258.281125235305,0.4761284739964622,6914.976696995947,0.4133567396875858,390.83868646952544,20401.62566274852,6.177183243581506,8.034604809172588,0.0006308966005165043,5.468016835578094,-0.3644520864913887,0.9857512798490531,2.677026472052832,2
175.04562472238086,9813.419467428996,236.0,255.0,-0.8187373775388438,2.0002281367870416,0.16977021030583528,3.5234751814748257,0.0,255.0,0.08776164225813428,0.0,95.0,255.0,255.0,255.0,0.09639371584567576,8029.004117287339,0.3568762576238803,6222.1648746880255,0.34021275392967454,401.05930020329436,16859.65538146475,6.644414879812157,8.680613544791306,0.0004105012218841018,5.962030377629523,-0.28325887155844137,0.9707071020702223,2.021350663252399,3
149.44826448378706,10487.851488433877,176.0,255.0,-0.37615054998405767,1.486493869402938,0.09858411995637639,4.029424472074089,0.0,255.0,0.08876984424841428,0.0,34.0,255.0,255.0,255.0,0.05363226079266346,8769.39167353732,0.39132525902322013,7186.037567945224,0.25952831565933937,363.525904758806,19974.75859824359,7.391918968503758,10.04583401743963,0.00023914222139904718,6.500240033287352,-0.3180828686616876,0.9884629060520829,2.4285568694808646,4
174.10810330604735,9943.040692325902,235.0,255.0,-0.7964560763317315,1.9573814496184614,0.18099622711582058,3.4505676760092228,0.0,255.0,0.08804707779631207,0.0,92.0,255.0,255.0,255.0,0.12597227314508386,8498.94875600329,0.3292608021935039,6260.948831337106,0.3804343950881444,401.5010142815608,16544.8465693451,6.346982068013924,8.295433396527093,0.0005289775661337681,5.693437234128365,-0.3071386141304169,0.9707857613335049,2.1147571331446344,5
95.1971064153817,10421.842742088333,48.0,0.0,0.48832985690269703,1.5701586891744812,0.1407261680122911,3.723832945716969,0.0,255.0,0.07277745607145962,0.0,0.0,198.0,255.0,255.0,0.039795177991690786,9716.9038496368,0.42662752026775447,8436.328066500337,0.2324982750208338,318.3862637463966,24028.40841636457,7.612238802405134,10.240322186498144,0.00019491358603661944,6.630323052534532,-0.39608476638369755,0.9967598530869851,3.1035285381295052,1
155.09979059585,11753.097751948644,209.0,255.0,-0.4494187980126165,1.4298385901848587,0.1761101423621821,3.3359167359242363,0.0,255.0,0.09320987629487992,0.0,18.0,255.0,255.0,255.0,0.16739639925371497,8332.748385193592,0.4127510887818357,7083.758564709755,0.43706250817575576,394.2254589685113,20002.28587364543,5.95901476517456,7.72779359104954,0.0007005128036844275,5.322869131846214,-0.3610695697263785,0.98278877530639,2.6206976700531537,2
120.09472682276794,11203.722681298066,112.0,0.0,0.07300357462191304,1.3057353079304366,0.10958366570721129,3.8941230591379985,0.0,255.0,0.08812214760999817,0.0,0.0,241.0,255.0,255.0,0.04502439040812096,9515.367782773177,0.3858249769062676,7703.069658041276,0.24636219100101303,347.44278253094393,21296.910849391912,7.504382468142136,10.168649302873877,0.00021360796913911484,6.571653836614955,-0.35971918764642064,0.9939842210955434,2.5290214717463972,3
136.5386128561457,11508.876708494143,160.0,255.0,-0.17074994867057333,1.3041629687032896,0.11761041028869709,3.7824812346863634,0.0,255.0,0.0926412710373758,0.0,4.0,255.0,255.0,255.0,0.08102281895270784,8428.075229208898,0.4368169855238625,7439.576299016752,0.31512746914849493,367.1417546477983,21330.22996685811,6.995188326095136,9.36516355980995,0.0003561785076009277,6.137717209056477,-0.35655437056826694,0.990956778632524,2.750733531820467,4
132.08127419252492,10908.656026203418,148.0,0.0,-0.12055578405802034,1.3300875666824368,0.08606615636507672,4.112573642517768,0.0,255.0,0.09210635750578594,0.0,5.0,245.0,255.0,255.0,0.02584665593227462,10827.818710309944,0.29199304190394726,7570.775334519185,0.18837392081864743,348.0094026255039,19455.282627766752,7.8507979885467565,10.746170892726862,0.0001261552999317339,6.940570742471821,-0.31239870928237246,0.9900769723479138,2.3150495809622966,5
127.34889269623706,11741.048104529651,133.0,0.0,-0.028587119466659882,1.2641087309230736,0.12761383385792197,3.683867873753749,0.0,255.0,0.09055879757179518,0.0,0.0,252.0,255.0,255.0,0.0728628168083186,7632.1855444789,0.47369020528102357,7243.064578551166,0.302407931409352,369.0062696889986,21340.072769725775,7.066859641358698,9.383815294706679,0.0003277448125187831,6.152097949635447,-0.3586467007083693,0.9916216109061027,2.7272712945205217,1
161.59035471793896,10867.202554420805,214.0,255.0,-0.5765789711597519,1.6133269725881059,0.15226394589250627,3.561348291589413,0.0,255.0,0.09052977737354878,0.0,45.0,255.0,255.0,255.0,0.11070623709160024,7785.807733453708,0.40703900452140496,6553.762760787544,0.3621274588391369,393.83935477345176,18429.243309696474,6.55200546745328,8.658725718642865,0.00047264135587227397,5.810256840469693,-0.3205497180572877,0.9813518534839072,2.173708388684859,2
141.63629671933498,11632.752290384264,160.0,255.0,-0.21931470510366358,1.3087857680177097,0.13826696238464098,3.629806116262953,0.0,255.0,0.08930698509958125,0.0,10.0,255.0,255.0,255.0,0.1309414774670431,7953.375445358804,0.49215883310284564,7803.257751062774,0.3895874128962681,367.5101378847749,23259.65555889227,6.436631841457922,8.587225472170484,0.0005576565122634274,5.612011026508119,-0.3939067401339161,0.9924459512435277,2.751780382214182,3
144.71425851894156,11399.489542048716,170.0,255.0,-0.28901515444330844,1.3554560445616681,0.12357139245535342,3.7510312986321543,0.0,255.0,0.09009758225516326,0.0,13.0,255.0,255.0,255.0,0.08710430059185496,8830.858180310113,0.4036783003741149,7389.43118906338,0.32479587930762355,371.7415297620698,20726.866575943408,6.910043763081406,9.239227060573015,0.00038016945659669814,6.075665136108263,-0.3430029364256952,0.9888552679527381,2.4800116605455154,4
135.5653531315439,11194.343618118917,160.0,0.0,-0.17749719775641704,1.3243392711640791,0.10033900780580465,3.953686859616243,0.0,255.0,0.09330636736069012,0.0,4.0,250.0,255.0,255.0,0.04736215181475391,10577.311365997875,0.2757142121656457,7284.964337334134,0.2468925330797721,360.9163409448537,18562.545983338685,7.444424501534828,10.161706554580721,0.00021576763099904957,6.630385241266251,-0.33149337147769065,0.9911178475726734,2.3207222258722933,5
130.40492417031538,11593.137112278857,144.0,0.0,-0.08629666524675655,1.2797406985590118,0.12389395651465906,3.729729204779415,0.0,255.0,0.09202106497395296,0.0,0.0,252.0,255.0,255.0,0.07044283538305364,8499.108584559566,0.39421020376365756,7003.6318927874745,0.2975283311639294,370.9563059807915,19515.418986590303,7.09334176513249,9.49876717288986,0.0003162009695875744,6.228258172850632,-0.3560731978308591,0.9916390102574211,2.2719473821587766,1
157.54065613300338,10649.607354953187,199.0,255.0,-0.5190708341445769,1.5804356160197868,0.12450618087265072,3.7891175124422003,0.0,255.0,0.08954346342036497,0.0,40.0,255.0,255.0,255.0,0.0862345549553131,7701.722898816246,0.41633217125841443,6579.843751480315,0.3238238537589019,386.10069776778846,18617.652107104994,6.868524888075743,9.230203525771024,0.00037361194311662975,6.056810195305026,-0.3294045202971452,0.9864716716232955,2.1855051917324357,2
138.34481883368233,11208.742630139091,160.0,255.0,-0.2196452479365798,1.3418415394597791,0.1098903139123826,3.868483980802716,0.0,255.0,0.0914317626587826,0.0,5.0,254.0,255.0,255.0,0.08552836000611999,8034.248687252073,0.4239054175663553,6960.945573032333,0.3227814719717016,370.55047120575426,19809.53360487725,6.934607479877507,9.438487671766312,0.00037541356500327106,6.056058113569169,-0.38457236582498056,0.9943478809394446,2.483928292794479,3
156.43297163525605,11161.421468311624,203.0,255.0,-0.48772356184651694,1.5086179488266531,0.15059777037512423,3.5640267060171085,0.0,255.0,0.09107930828032618,0.0,28.0,255.0,255.0,255.0,0.13828559891757336,8451.489624844668,0.3884902436042874,6854.680511168912,0.3993635519339204,389.6139891592535,18967.232419830994,6.286440651817934,8.355544409258403,0.0005841639658520348,5.592172132331725,-0.36555110816822245,0.9876331724925382,2.406885529044797,4
165.2940415000952,10221.60336925584,212.0,255.0,-0.6669576885202049,1.7792418154884266,0.1380515210948707,3.6812730184268014,0.0,255.0,0.08808677945328507,0.0,66.0,255.0,255.0,255.0,0.08508054301156251,8178.517246462704,0.3030296815193769,5836.7915222103275,0.32147786805512385,398.32190404135855,15168.6488423786,6.781053735652059,9.093879928980778,0.00036906885598614775,6.053986009509327,-0.3044807576680177,0.9803326001032859,1.861087019590645,5
107.30102163842885,13264.65274984904,33.0,0.0,0.31142800632576445,1.2410210116813627,0.2571418584213537,2.599585583440868,0.0,255.0,0.053536886777233325,0.0,0.0,255.0,255.0,255.0,0.2714016822208825,4846.889950662847,0.6261938460610215,6480.190201853069,0.55524445268743,408.58276592344754,21073.870856749403,4.9124275328930285,6.079260473833219,0.0011517620908641135,4.232594072735036,-0.49376446121931317,0.9905069189928879,3.089942963135476,1
