,mu,varians_n,deviasi,skewness,energi,entropi,smoothness,asm0,idm0,stdevy0,korelasi0,kontras0,entropi0,energy0,asm45,idm45,stdevy45,korelasi45,kontras45,entropi45,energy45,asm90,idm90,stdevy90,korelasi90,kontras90,entropi90,energy90,asm135,idm135,stdevy135,korelasi135,kontras135,entropi135,energy135,Target
10,120.16302588996766,0.019926106842897116,35.99576499339033,8.122899502943252,0.14972540757454295,4.978891882414522,0.019536814195860508,0.07609726702425511,0.4156066798942959,11294.396453866755,5.7709589930195635e-05,7911.591531493516,5.628435150847205,0.07609726702425511,0.06300212714035837,0.3688056965700141,11163.722920364562,5.1630598546742625e-05,9460.978723404192,5.777529341487785,0.06300212714035837,0.0834357082221793,0.43613542399646305,11011.029617055718,6.531450564087305e-05,6127.136296608345,5.539928732652434,0.0834357082221793,0.061387989150087724,0.35979019028545733,9977.570429700316,5.4601583663460487e-05,9947.251527280345,5.782993536843391,0.061387989150087724,1
11,142.1777912621359,0.0266895746020165,41.65920772765755,4.459757067705623,0.2168684697413624,4.230449838087165,0.025995758856675377,0.15211159274854222,0.5326485824634735,11813.01301960968,6.324255306458735e-05,6073.292395196937,4.624597001852933,0.15211159274854222,0.13099244790396536,0.4796633084549692,11615.394618019327,5.411823464513755e-05,8627.551506214426,4.824401065677378,0.13099244790396536,0.14556375654238823,0.5225932936191655,11414.149380077033,6.12651429393328e-05,6786.010111649436,4.701476352168847,0.14556375654238823,0.13392306269159548,0.47771226533221106,9977.570429700316,5.4601583663460487e-05,7599.1704234252775,4.7898739570523485,0.13392306269159548,2
12,116.4503438511327,0.020579914523758822,36.58153826600814,7.709395672843732,0.11003696497863408,5.5637975944274345,0.02016492214954302,0.03755516827919852,0.3015452850325414,10621.335203880024,5.133311480077017e-05,9674.366757952332,6.488427508263157,0.03755516827919852,0.022900940529488874,0.2240452267905083,10501.95159353357,3.22680120637903e-05,13879.667158205144,6.7283347444438615,0.022900940529488874,0.039835343990497915,0.3029963688745862,10357.446335503362,5.6419550049472214e-05,8591.175689909356,6.472327228441665,0.039835343990497915,0.03357831267396641,0.2734133556812354,9977.570429700316,5.4601583663460487e-05,9550.45060037913,6.530265117197869,0.03357831267396641,3
13,137.6529126213592,0.02706507609173511,41.95124042105401,4.243857592020747,0.12475938030210221,5.308252114094679,0.026351860969438312,0.06269235092610352,0.3744496292049676,10666.389572889577,6.424172848696864e-05,6785.012850221157,5.992804549285009,0.06269235092610352,0.04586924590293567,0.3065673971125842,10482.530909302426,4.526033287289969e-05,11018.396882241368,6.244874600349374,0.04586924590293567,0.04845422756332288,0.3249982899851168,10291.264956093706,4.82461277618467e-05,10366.518854012997,6.243847544564906,0.04845422756332288,0.043099743148232735,0.2906181995395797,9977.570429700316,5.4601583663460487e-05,11561.728249420597,6.254672020861631,0.043099743148232735,4
14,133.99089805825244,0.02821752383227259,42.835084769304764,4.605388844650814,0.11585620601219113,5.4335413952754426,0.02744314620033217,0.05478394900791847,0.354278500446527,10676.127545347157,6.336193573247221e-05,6972.272593216715,6.166714762921629,0.05478394900791847,0.042246765766356234,0.30125703759910394,10503.404729801954,4.8548531729892013e-05,10295.196966505093,6.367580440669249,0.042246765766356234,0.02986159719737257,0.2592015409472046,10320.215078506406,3.537645022765127e-05,13154.899094164695,6.5573921938489965,0.02986159719737257,0.02078509421026785,0.19639277975844485,9977.570429700316,5.4601583663460487e-05,17394.951969665042,6.668314854750314,0.02078509421026785,5
15,110.23978559870551,0.015592721439981642,31.842058847298272,10.048054814882235,0.16467559645374402,4.846410736370528,0.015353321376578077,0.07935995765333953,0.42164082525039404,11256.962497674062,6.001832445312762e-05,7348.527701706301,5.5104344511735155,0.07935995765333953,0.05232861582685891,0.33121945132166875,11156.464621330793,3.721365825992478e-05,13044.954076258631,5.828524932846129,0.05232861582685891,0.07559788850709925,0.41260184084655593,11025.656289577651,5.731605939237145e-05,8090.592795449692,5.5730234897195,0.07559788850709925,0.0665897488547188,0.3804161449943963,9977.570429700316,5.4601583663460487e-05,7885.724668211476,5.616466713450212,0.0665897488547188,1
16,136.68436488673137,0.02410276089374503,39.58891293172586,5.764492240324279,0.21053178282852003,4.2462956925496025,0.023535490591501063,0.139530254026258,0.5220251551094719,12031.23413571243,5.979365892953988e-05,6833.963766589408,4.688494073716595,0.139530254026258,0.12246950819980519,0.4699359280907165,11850.32073632567,4.8540176202714115e-05,10068.278912997635,4.870084479241822,0.12246950819980519,0.13666700408258406,0.5143368965363196,11661.190843415789,5.7123992369931525e-05,7726.924162628993,4.75150744776173,0.13666700408258406,0.12341192816599947,0.4709118325397855,9977.570429700316,5.4601583663460487e-05,8543.50537181375,4.833959647962538,0.12341192816599947,2
17,81.79884708737866,0.008692388315243625,23.774409565722483,13.490948668496399,0.20633682192006833,4.651434308924951,0.008617481816990846,0.09690852169269909,0.43231240047469555,9741.147862959031,7.440368354444255e-05,5392.2003370549555,5.281942202257862,0.09690852169269909,0.07006722594279488,0.35786586855162394,9727.136253662236,5.6361529159510234e-05,8793.811038550617,5.56308094004211,0.07006722594279488,0.09220263469318626,0.41394104288135725,9659.052305484152,6.026802578873565e-05,8071.759637665851,5.428189226364156,0.09220263469318626,0.06718092195667327,0.3526223321010571,9977.570429700316,5.4601583663460487e-05,8991.16178639138,5.574515332141972,0.06718092195667327,3
18,105.79743122977348,0.014802824577372871,31.025049043372533,11.031908839822314,0.17179023182622655,4.77516672142918,0.01458689729557816,0.0907759688921741,0.44981534524102035,11283.096134524889,6.341201931334885e-05,6471.930271750538,5.319019515966248,0.0907759688921741,0.07156325356930374,0.3914426939915141,11196.10704749645,5.559926822827815e-05,8460.677269854608,5.533442847191151,0.07156325356930374,0.07741795967153345,0.41495276373548673,11075.095999307174,5.4059744665819864e-05,8872.699599747171,5.503185640133708,0.07741795967153345,0.0576793725430739,0.3476834870658758,9977.570429700316,5.4601583663460487e-05,11580.614282704802,5.6699580620521175,0.0576793725430739,4
19,129.86953883495147,0.02698360793095017,41.88805445123985,4.949202805084155,0.10401077423126087,5.622370150305212,0.026274623784223516,0.0487829972908931,0.33201033660100204,10334.21107717663,6.476106920248498e-05,6894.355382346693,6.359617994360423,0.0487829972908931,0.02302501964919011,0.20809378348977364,10174.020934357464,1.6301024788717406e-05,16967.52117126602,6.789285324909445,0.02302501964919011,0.03238194322190803,0.26814479133239105,9999.920635604609,4.1633117882868674e-05,11703.152517379289,6.660840461673126,0.03238194322190803,0.03979385115182839,0.2896369252936968,9977.570429700316,5.4601583663460487e-05,7939.813355803607,6.481834470367992,0.03979385115182839,5
20,137.94468042071196,0.026695655470134666,41.66395320832514,4.459376017528674,0.1458355834537763,5.01059718172844,0.026001527646389522,0.07376161960350561,0.3915744277871771,11184.909457045558,5.329591474226766e-05,9071.931535706708,5.7397744514528934,0.07376161960350561,0.06380542405925056,0.3572313108973806,11000.163554529956,4.6027293827269466e-05,10861.590267537335,5.834567519455761,0.06380542405925056,0.06819219340863761,0.38308311580755106,10808.254129047791,5.335857760407464e-05,9123.02864967343,5.821336944527238,0.06819219340863761,0.05710075823613861,0.32220770418287675,9977.570429700316,5.4601583663460487e-05,12643.461133347317,5.927294906403057,0.05710075823613861,1
21,144.24595469255664,0.031557980130886606,45.29964302299634,3.477416459447572,0.21407774763434628,4.316941970427956,0.030592541319764077,0.16053792292352304,0.5171462209854285,11625.39540602823,6.07435671195422e-05,6915.561828523248,4.7172686719750505,0.16053792292352304,0.14621011290090347,0.4793931653252832,11421.487910473475,5.27912762588357e-05,9069.151042763817,4.8427545369395295,0.14621011290090347,0.15480090560006318,0.5106790264662563,11215.681491251682,5.754440703391235e-05,7895.488940383378,4.770729700115617,0.15480090560006318,0.14165220223352162,0.461638539757815,9977.570429700316,5.4601583663460487e-05,9214.789972614219,4.892929989910676,0.14165220223352162,2
22,131.8328276699029,0.02416797214102726,39.64243166696889,6.348930668100542,0.18297449639849733,4.55078122553532,0.023597664444147792,0.11778430105357555,0.48908087431321534,11850.678272794332,6.0278342957485674e-05,6846.002317252972,5.005374381993944,0.11778430105357555,0.10663439869931633,0.45808639123556627,11684.517949968424,5.570865111185806e-05,8159.8432694332905,5.117310164064555,0.10663439869931633,0.1010169118153802,0.44069842805920634,11506.087763089603,4.9824400396978495e-05,9796.765114809325,5.241029913364107,0.1010169118153802,0.08923137023687074,0.38784439123167314,9977.570429700316,5.4601583663460487e-05,12355.643564356411,5.342393829063804,0.08923137023687074,3
23,152.50040453074433,0.029582500992846903,43.85888880329585,2.247106370374985,0.23675824575046361,4.15745213000352,0.028732521157187496,0.19999157717563623,0.5862468611229762,11238.46828041114,7.307668671750178e-05,4158.697282494187,4.278420623648771,0.19999157717563623,0.17809640530453405,0.49894466093766554,11009.459765326275,4.4717572219471255e-05,11178.983989888302,4.597116623053071,0.17809640530453405,0.18602293537736747,0.5225273938556693,10785.44876830393,5.09572817956996e-05,9694.49610280175,4.555473158126146,0.18602293537736747,0.18068238545569137,0.5064901070072485,9977.570429700316,5.4601583663460487e-05,8837.664208974045,4.555334788627315,0.18068238545569137,4
24,151.61974110032364,0.03458353458944282,47.42145439227396,1.1160215144460566,0.1442046143342655,5.1899194085213765,0.03342749370466891,0.0852104479056507,0.39412887725053786,10146.964721235361,6.701728817936706e-05,6572.629028860293,5.806005403506311,0.0852104479056507,0.08345905071751898,0.37884831803600405,9920.63422229924,6.423306517698369e-05,7195.225405519242,5.854891680864724,0.08345905071751898,0.06822110526360511,0.3391590414910468,9698.565463251565,4.223907375747189e-05,11495.020644617574,6.0882554785655305,0.06822110526360511,0.0545756194559076,0.279121926268181,9977.570429700316,5.4601583663460487e-05,16350.142405729946,6.178853745595408,0.0545756194559076,5
25,149.40867718446606,0.028336875092512696,42.9255786552801,2.5477830032586994,0.18300904597511572,4.660075344220781,0.02755602349664188,0.13297527306392656,0.49553636744331325,10941.328339455631,6.868009985867759e-05,5546.427638508491,5.035413941883419,0.13297527306392656,0.10811109998225442,0.41291805947741445,10721.721481661312,4.21436813454782e-05,11755.103223088203,5.359265194897554,0.10811109998225442,0.11574207678713415,0.4419833992321328,10504.529060330575,5.451371293628255e-05,8947.881398778116,5.297925431430933,0.11574207678713415,0.11532907881593425,0.4344607430440721,9977.570429700316,5.4601583663460487e-05,7435.490414998896,5.235703683812321,0.11532907881593425,1
26,165.6549352750809,0.03569821487449366,48.17962663008037,-0.8154068475363281,0.2685647619028917,4.046654993136727,0.03446777677300494,0.23312445202271703,0.5859889025819361,10219.759426296501,7.606874037053862e-05,4687.837160311745,4.194578994380662,0.23312445202271703,0.21448012202356095,0.5332547515869835,9950.749198245236,5.264869246511658e-05,9474.343164103606,4.412666442262516,0.21448012202356095,0.22531019668981317,0.5547839712783794,9697.726857879534,5.859117650614974e-05,8339.587528965623,4.378510403649844,0.22531019668981317,0.2144747745507695,0.5251310630079584,9977.570429700316,5.4601583663460487e-05,8914.836738993015,4.415802317042271,0.2144747745507695,2
27,157.72805420711973,0.028420504902189687,42.988874505677444,1.4299289628678074,0.24431245237926935,4.130000250229198,0.027635101368279957,0.21475756932554618,0.5949521905068869,10756.872710100128,7.748566187235102e-05,3736.2753317884744,4.211955651239808,0.21475756932554618,0.1905364021111387,0.5107399804683429,10511.967395204743,5.0466518062187293e-05,9869.934695597178,4.549101438700036,0.1905364021111387,0.19719804407640104,0.5346832766830028,10276.427203976365,5.9790410369786894e-05,7869.32336212342,4.515908930527529,0.19719804407640104,0.1960976628703741,0.5312943675074854,9977.570429700316,5.4601583663460487e-05,6944.316621023765,4.460161322234559,0.1960976628703741,3
28,128.3104773462783,0.024531339621246182,39.9393334805619,6.645373564093075,0.16448298614383933,4.776122106160291,0.02394396215377359,0.11423604206424073,0.49088462590233384,11604.791066205722,6.62928664911366e-05,5444.515062144486,5.113482765517064,0.11423604206424073,0.09404955416499468,0.4187240348233631,11449.3418853698,5.201650301391475e-05,9263.423004002485,5.379594156077708,0.09404955416499468,0.09362512902164784,0.41951406129474533,11278.679981267393,4.9057509954174965e-05,10061.375394986242,5.4167244549696925,0.09362512902164784,0.08751906950955654,0.39106735548243143,9977.570429700316,5.4601583663460487e-05,11147.961449336366,5.464657657254954,0.08751906950955654,4
29,156.55157766990288,0.0340396515912566,47.04708646368509,0.7033533725143849,0.1891290462893141,4.680808224387717,0.03291909699872142,0.13287413704325624,0.4756460394226967,10494.893310861797,6.80367055082697e-05,6100.611754792476,5.156719701671788,0.13287413704325624,0.1072627378466043,0.38916062073735974,10253.56555245008,2.4881587924781932e-05,15282.361070149547,5.43469117699711,0.1072627378466043,0.12027111997692122,0.4345493896183918,10020.619993095774,5.037621685873054e-05,9924.209606066936,5.364627122798768,0.12027111997692122,0.12887493743345999,0.4457574829307186,9977.570429700316,5.4601583663460487e-05,6569.071413524284,5.189690550326751,0.12887493743345999,5
30,153.84870550161816,0.03800871605224635,49.71435166325031,0.6918175228726425,0.13562195947361258,5.556252414931823,0.03661695269457965,0.11626648413959623,0.44049965133233465,7995.872697086507,0.0001048201355482339,2739.3461133347355,5.786703558390678,0.11626648413959623,0.11144182111580753,0.4114983656004608,7762.764123285824,9.383070904130439e-05,4211.733094586022,5.887360282924825,0.11144182111580753,0.1132173817805787,0.4205566269759748,7535.779548326203,9.200990021240067e-05,4531.274489150995,5.894637653112941,0.1132173817805787,0.10569104680840398,0.38514423660645813,9977.570429700316,5.4601583663460487e-05,5799.272803876049,5.971203010881155,0.10569104680840398,1
31,130.06219660194174,0.04686682495539114,55.20430501984704,2.229344264237496,0.04511127377436353,6.544223002132302,0.04476866000351887,0.023512394088420846,0.2631625523646849,8819.537376604781,7.423829127906215e-05,6143.525384453267,7.285283171184833,0.023512394088420846,0.02001006567450984,0.23336480026931258,8658.761379311232,7.652656768588824e-05,5845.550452917574,7.350034727825826,0.02001006567450984,0.02184584642706035,0.25192317495528815,8484.23618812118,8.217315925348498e-05,5075.301032230827,7.29189315577478,0.02184584642706035,0.01835263756218417,0.20467071453408414,9977.570429700316,5.4601583663460487e-05,8605.585001053232,7.455111840505465,0.01835263756218417,2
32,137.34213187702267,0.05168056047972334,57.97006507840068,1.424690797603685,0.08643217875153175,5.962788153520042,0.04914092969080763,0.055741035694093194,0.34933225034339316,9443.894890796,8.151985327481668e-05,4447.920792079189,6.499120240456399,0.055741035694093194,0.05145764342243746,0.31350506284998414,9260.981282746905,7.220755667175375e-05,6137.117337265593,6.623063698395582,0.05145764342243746,0.044786926285508996,0.3045061724757313,9070.400733453618,6.86787754468847e-05,6796.03791868543,6.720544703139632,0.044786926285508996,0.03719382556383983,0.25815916969980657,9977.570429700316,5.4601583663460487e-05,9531.987571097443,6.852535593138063,0.03719382556383983,3
33,120.7450444983819,0.04383992359228246,53.39186297169417,4.0189851559257805,0.045983318179794966,6.488259345878173,0.04199870363399316,0.027619297569288236,0.287641775977179,8750.025431704184,8.438857002038248e-05,4650.299136296553,7.131380169070029,0.027619297569288236,0.022324633845668376,0.2417109908171364,8617.582033372299,7.364921478379734e-05,6301.124499683959,7.294033675043556,0.022324633845668376,0.023540396207350232,0.26754967384034206,8463.605131126431,8.32972598528103e-05,4939.613018748626,7.21124554556758,0.023540396207350232,0.02090719853710879,0.2284472131002117,9977.570429700316,5.4601583663460487e-05,6841.022329892462,7.33132071387413,0.02090719853710879,4
34,139.82574838187705,0.04617762582744133,54.796898812153344,0.9535311768636979,0.05972713566704374,6.3878367135795315,0.04413937431601889,0.032957406735748734,0.28882569386997436,8595.368585201664,8.57202480789758e-05,4616.119022540506,7.039744929656138,0.032957406735748734,0.03260016892688718,0.277157061629813,8404.902528762137,8.487968956217948e-05,4817.93111438798,7.057679930882712,0.03260016892688718,0.026436374459599968,0.24674763659223536,8208.844547202032,5.867695366694544e-05,8519.133558036552,7.245982134734227,0.026436374459599968,0.021918580932491685,0.1969093509384854,9977.570429700316,5.4601583663460487e-05,11736.94291131231,7.353364696716542,0.021918580932491685,5
35,75.90200242718448,0.005656883892874905,19.179126026338913,13.567090512044915,0.2408583333987919,4.5045706712136795,0.005625063561418009,0.15219493344481863,0.4984552033903597,9210.366231071024,8.414399829978364e-05,4174.417316199669,4.92210259402769,0.15219493344481863,0.1219462768475852,0.4313970100850692,9214.286381719761,6.401716999616825e-05,7568.293027175013,5.199321157353877,0.1219462768475852,0.13932156945530375,0.47213695095043096,9159.207487724474,6.975485002901421e-05,6617.213608594842,5.072002096564161,0.13932156945530375,0.11187430075136555,0.41614589741518704,9977.570429700316,5.4601583663460487e-05,7410.103855066312,5.228517344489043,0.11187430075136555,1
36,146.45095064724921,0.04323438253440527,53.021841954987785,0.8778588853977521,0.10639217897408912,5.873005148340153,0.0414426357664448,0.08323283708637999,0.39193589580696153,8464.053115282302,9.216121531281266e-05,3839.249210027361,6.229777227100737,0.08323283708637999,0.07862023131347806,0.35760858442796273,8253.44043069523,7.785037515922447e-05,5899.297029702917,6.339783685828606,0.07862023131347806,0.08127612800722661,0.3726097375305041,8042.771056195579,8.309225363385678e-05,5265.161786391345,6.310899630212331,0.08127612800722661,0.07538705163382142,0.33758446951726395,9977.570429700316,5.4601583663460487e-05,6350.474194227859,6.385613699503134,0.07538705163382142,2
37,110.47532362459548,0.017222121053032405,33.46443517338119,8.82507521395477,0.12037334325677312,5.4738371118922675,0.01693054122260329,0.05707044849409436,0.3636420156406037,10503.347435158914,6.489142119116044e-05,6736.256161786335,6.196109767504343,0.05707044849409436,0.0345702799710418,0.2690063081991304,10402.133309434568,4.178561142978123e-05,11758.28565409724,6.511580947875183,0.0345702799710418,0.04956974145168588,0.3302073192426226,10270.805516009108,5.928576576118509e-05,8012.777122393008,6.326677965156525,0.04956974145168588,0.048157431729079346,0.3250535343828575,9977.570429700316,5.4601583663460487e-05,7354.055192753238,6.281359756273034,0.048157431729079346,3
38,139.7799352750809,0.04080839235135969,51.51277232538707,1.37097128610489,0.05297067855777591,6.543463951052899,0.03920836212625711,0.026612352910661538,0.2666134946043398,8050.692159215901,8.551177717544829e-05,5089.693490625583,7.247428273937918,0.026612352910661538,0.025183667939424163,0.24756428308401818,7860.365416202659,8.739852045392715e-05,4921.164314303713,7.275778477087633,0.025183667939424163,0.0236128422598924,0.25806483740434766,7664.408472056594,9.650706701239188e-05,3899.0046345059786,7.256244373776563,0.0236128422598924,0.018528704767979638,0.19850912659800243,9977.570429700316,5.4601583663460487e-05,7667.449968400999,7.44398292064247,0.018528704767979638,4
39,70.76243932038834,0.0061457734232481945,19.990720768564444,13.300662970095612,0.23557646203825944,4.601206103322775,0.006108233603504765,0.15565523649164906,0.4838515425201684,8612.626153573015,9.308383039480632e-05,3441.573625447631,5.000602423049033,0.15565523649164906,0.07399610961369493,0.32591193124251605,8632.175240910345,3.437438881977066e-05,12117.188329471195,5.632335453174744,0.07399610961369493,0.07985583035845899,0.35359265470090673,8588.431272715407,4.629324067965293e-05,10346.342532125518,5.586719787423094,0.07985583035845899,0.08539920703856932,0.35378562535300195,9977.570429700316,5.4601583663460487e-05,8699.850642511028,5.51725087912821,0.08539920703856932,5
40,149.8601334951456,0.03550353696065584,48.04807478834762,1.253865150476244,0.13807890689639823,5.231050477929748,0.03428625368568372,0.07672789160597049,0.3787724899767563,10298.665011061714,5.952720520230002e-05,8019.284600800446,5.936050354013292,0.07672789160597049,0.07347305577094736,0.3551929224178109,10077.685316325646,4.8803836623858075e-05,10242.671160733016,5.979952727057123,0.07347305577094736,0.061775958285985644,0.33451528854179874,9859.497241536124,4.936269892031555e-05,10130.138192542598,6.1345985033698796,0.061775958285985644,0.0514913924104671,0.28033159344506764,9977.570429700316,5.4601583663460487e-05,14305.216768485301,6.234190135242214,0.0514913924104671,1
41,146.0610841423948,0.029786146814125593,44.00959209750207,2.9009101457396573,0.17015686939679123,4.8359251363015545,0.02892459459303831,0.10954553182258733,0.4485350354166,10820.899722548289,6.663684766605168e-05,6127.985253844491,5.34200013109514,0.10954553182258733,0.09327809800732614,0.39477467068971994,10611.472585992102,5.091505104934675e-05,9756.302085527666,5.553642605680499,0.09327809800732614,0.09924128458455699,0.43036380875629654,10401.663033195751,6.208133502417454e-05,7309.145144301618,5.464152298292438,0.09924128458455699,0.09117126029371736,0.3927654837762555,9977.570429700316,5.4601583663460487e-05,7869.353907731142,5.52646290205641,0.09117126029371736,2
42,167.51830501618122,0.03604490417468902,48.4130136839172,-1.4947320434045408,0.1703209849996334,4.991738197199089,0.03479087057853192,0.08819997364872033,0.3960574681283401,9051.36757397453,7.143374482994252e-05,6472.654097324587,5.675138675000733,0.08819997364872033,0.08097347436046672,0.36457502615895976,8776.691010651915,5.981458898766767e-05,8337.300400252772,5.76978680980403,0.08097347436046672,0.07567568203243363,0.35226024691360436,8519.559146321892,5.909583366890144e-05,8460.655361280758,5.853810247907625,0.07567568203243363,0.06449314012433374,0.3049812628649278,9977.570429700316,5.4601583663460487e-05,11875.402148725447,5.927141537966507,0.06449314012433374,3
